TF	Target	EdgeWeight
TLE1	EXO1	0.0005740983760915697
HOXB4	CEP55	0.0005740891792811453
CDCA7L	PHF21A	0.0005740878405049443
RORB	CCPG1	0.0005740798660553992
XRCC5	FAM69A	0.0005740592023357749
CEBPZ	PLK2	0.0005740467458963394
ANKRD1	GRHL1	0.0005740211345255375
ZBTB38	TRPS1	0.000574004661757499
PATZ1	TRUB1	0.0005740002379752696
FOXD3	MPHOSPH9	0.0005739961634390056
PARP1	TCF4	0.0005739413318224251
LIN28A	MRPS35	0.0005739344051107764
FOXK1	FAM188A	0.0005739277112297714
DNMT3A	ESCO2	0.0005739161279052496
ZNF398	PRDM14	0.0005738857435062528
TLR7	CUL1	0.0005738612380810082
WWP1	S1PR3	0.0005738588515669107
NHLH2	PDGFRA	0.0005738414474762976
WDR5	HLA-DQB1	0.0005738254985772073
NR0B1	ELL2	0.0005737983738072217
CBFA2T2	RSPO3	0.0005737667088396847
RBPJ	PER3	0.0005737649044021964
SNAPC4	ZNF238	0.0005737431929446757
KAT7	SKIL	0.000573734927456826
RUVBL1	PENK	0.0005736633902415633
ZNF471	NLGN4X	0.0005736562889069319
ZNF160	STAT3	0.0005736487219110131
GRHL1	CREB3L2	0.0005736443563364446
MYCN	FXR1	0.0005736433085985482
HDAC9	AIP	0.000573642086237669
STAT3	SAP18	0.0005736148450523615
SMAD2	RALB	0.0005735803861171007
POLR2D	ASB9	0.0005735227605327964
AFF1	RFESD	0.0005735098966397345
VHL	TSPAN12	0.0005734845180995762
NAA15	GRHL1	0.0005734672304242849
BMPR1A	BCL11A	0.000573463854379952
PDCD11	TDP2	0.0005734585574828088
RORB	KIF23	0.0005734338192269206
PER3	SSFA2	0.0005734285805374384
SMAD5	SOX3	0.0005734269507229328
XRCC5	KIF15	0.0005734183359891176
SPIB	WDR5	0.0005734148435294628
ZFHX3	PRKACB	0.0005734080332331359
TCF7L1	PSMD9	0.0005733713624067605
VHL	HAND2	0.0005733654834330082
MDM4	PDGFA	0.0005733644939027727
SNAPC4	ESRRG	0.0005733637954108417
JUND	BMP4	0.0005733625730499625
OTX2	EWSR1	0.0005733430734835565
CRABP2	E2F3	0.0005733418511226773
MAPK10	ZNF142	0.0005733153084293008
TLR4	RUVBL2	0.0005732548306696117
RXRG	HAPLN1	0.0005732307909056544
FXR1	MYBBP1A	0.0005732111167162657
SOX17	GLMN	0.0005732087302021682
TWIST1	SCD5	0.0005731460987590253
JUND	ZNF516	0.0005731271812692285
ETV3	NUP54	0.000573124154470861
NFATC3	ETV1	0.0005731215933337808
ILF3	ATRX	0.0005731049459427595
ZBTB38	WDR35	0.0005730786942876875
ZNF585B	POLR1C	0.0005730699049308896
TRIP13	MAMLD1	0.0005730150151066482
TRIM25	GTF2H2	0.0005730136763304472
EHMT2	TRDN	0.000572976132389158
AFF4	GLIPR2	0.0005729751428589225
E2F4	FAM188A	0.0005729521508328617
CEBPZ	HOXB7	0.0005729240365326405
PBX1	NR3C1	0.0005729185068048537
TRIP6	AEBP1	0.0005729112308472395
CITED2	AEBP1	0.0005728992400690913
ZEB2	POU2F1	0.000572886667214334
ETV3	SNAI2	0.0005728866090066731
BCL11A	ZBTB38	0.0005728702526539564
ARID3A	SATB2	0.0005728544783778489
SAP18	LMO3	0.0005728203104808927
NFIA	TNFRSF11B	0.0005728018586523831
GSC	GPR83	0.0005727714160457253
RARG	RUNX1	0.0005727439420297742
POU2F2	BCL11B	0.000572740042116493
CRX	CENPK	0.0005727217067033052
MAPK10	NFYB	0.0005726991221308708
MEF2D	PER3	0.0005726952804252505
HOXB6	MSANTD3-TMEFF1	0.0005726785748265684
TEAD1	SOS2	0.000572672754060477
HOXB7	WDR35	0.0005726719391532242
TP53	VPS13C	0.0005726527888327837
SETBP1	MYBBP1A	0.0005726514500565827
SKIL	RFPL2	0.0005726410890929401
RNF19A	ZNF83	0.0005726058734580874
UPF1	ASS1	0.0005726055824197829
TMF1	POLR2D	0.0005725817754864693
BRWD1	ERCC-00060	0.0005725688533857465
BTG2	PSMD9	0.0005725681548938155
HOXB7	GCM1	0.0005725519731640816
ATRX	QPCT	0.0005725265364162624
FOXK1	ARID5B	0.0005725230439566076
CTNNB1	FBXO5	0.0005724398652091622
PAWR	TMEM38B	0.000572435325011611
LEF1	MXD4	0.000572411750908941
ZNF219	SH3RF1	0.0005723928916268051
MED14	POU2AF1	0.0005723863723687828
RBMX	MAFF	0.0005723677459172904
LDB2	EHMT2	0.0005723615176975727
CSDE1	VWA5A	0.0005723573267459869
RORB	STIM2	0.0005723414360545576
NR3C1	MBIP	0.0005723378853872418
SNAPC4	RFC3	0.0005723154172301292
KHDRBS2	PLSCR4	0.0005722935893572867
POLR2K	LIN28A	0.0005722821224480867
APBB2	ASNS	0.0005722650676034391
SF1	LDB2	0.0005721987108699977
ASB4	HOMER1	0.0005721956258639693
NFKBIA	CTNNB1	0.0005721800262108445
NFIA	ZNF165	0.0005721630295738578
MDM4	TGFBR3	0.0005721579072996974
MECOM	NFIB	0.0005721160559915006
ETV4	FER	0.0005720814224332571
PER3	NXT2	0.0005720760673284531
ZIC3	PSMD9	0.0005720685003325343
NR3C1	ERCC-00042	0.000572055228985846
EZH2	STAT3	0.0005720444023609161
TFAP2A	TMSB15B	0.000572043180000037
PDCD11	ELMO1	0.0005720390472561121
ETV3	SRSF3	0.0005720353219658136
ZNF587	NFYB	0.0005720332264900208
LMX1B	GLIPR2	0.0005720288609154522
SOX17	TFE3	0.0005719481850974262
GSC	BTG2	0.0005719171022064984
POLR3E	CBFA2T2	0.0005719074979424477
ZBTB38	SNRPB	0.0005719047621823847
DEK	AEBP1	0.0005718553438782692
ZNF202	AMIGO2	0.0005718434695154428
HIF3A	SNX16	0.0005718277534469962
POLR2H	NRIP1	0.0005718205939047039
SP100	DLGAP5	0.0005718147731386125
RAX2	APOBEC3C	0.0005718137254007161
ARID4B	ZNF142	0.0005717984167858958
NFIB	NHLH2	0.000571786891669035
SUPT7L	GABRB2	0.0005717831663787365
LIMD1	CNBP	0.0005717779276892543
NONO	BMP4	0.0005717599997296929
PSIP1	COL4A1	0.0005717314197681844
PURA	RALB	0.0005717171006835997
MEIS1	OTX2	0.0005717033636756241
YAF2	CD48	0.0005716828163713217
AFF1	SKA3	0.0005716761224903166
ALYREF	LZTS1	0.00057167187333107
HLX	SATB1	0.000571644923184067
AR	SRSF3	0.0005716330488212407
FXR1	XRCC6	0.0005716218729503453
ZNF160	WDR5	0.0005716177984140813
RXRG	ESPL1	0.0005716091254726052
ZEB2	STAT2	0.0005716024315916002
MCM7	NUCB2	0.0005715606966987252
POU2F2	ZKSCAN1	0.0005715180886909366
FOXK1	POLR1C	0.0005714694852940738
ZNF585B	CREB3L2	0.0005714129656553268
TP53	KIAA0528	0.0005714102298952639
DAB2	GSC	0.0005714091239497066
E2F3	HOXB2	0.0005713838036172092
RNF14	SFMBT1	0.0005713836289942265
ETV1	ZFPM2	0.000571327458601445
APBB2	OTX2	0.0005713148857466877
CNTRL	FBXO28	0.0005712981801480055
RFXANK	MYBBP1A	0.0005712963757105172
TLE3	SERPINE2	0.0005712895072065294
RARG	AMN1	0.0005712846177630126
MIF	HNRNPD	0.0005712833954021335
SALL3	ARID5B	0.0005712663405574858
TBX20	KLHL6	0.0005712144775316119
SSB	CEP290	0.0005711904377676547
SRSF6	HOXB4	0.0005711667472496629
HAND2	PLSCR4	0.0005711581325158477
TLR4	TDP2	0.0005711569683626294
PATZ1	UTP18	0.0005711158155463636
ZNF398	PIP4K2A	0.0005710729747079313
MITF	ZKSCAN1	0.0005710655823349953
SOX17	ERCC-00053	0.0005710411351174116
ZIC3	POU2F2	0.0005710339755751193
NRIP1	CNTRL	0.0005710297846235335
TCF7L1	ETV4	0.0005710258265025914
UPF1	TIPIN	0.000570993113797158
RBPJ	ERCC-00003	0.0005709782708436251
POU3F1	GSC	0.0005709746037609875
CCND1	KRCC1	0.0005709661636501551
PPARGC1B	KIAA1804	0.0005709617980755866
UHRF1	RALB	0.0005709605175070465
PGR	ZFHX3	0.0005709528340958059
SMAD5	FLRT3	0.0005709017277695239
POLR2H	PRIM1	0.0005708999233320355
TRIM33	PPM1H	0.0005708764656446874
EGF	FBXO5	0.0005708699463866651
MITF	ISL1	0.0005708579556085169
POLR1A	HESX1	0.0005708576063625515
SP100	EHMT2	0.0005708285025320947
MLLT3	TCF19	0.0005708002718165517
DNMT3A	GCM1	0.000570795382373035
HAND1	ERCC-00002	0.0005707751261070371
TBX20	GATA6	0.0005707620875909925
PDGFA	ISL1	0.000570730131585151
MITF	CAMK2D	0.0005707197706215084
U2AF1	ZFP42	0.00057070585899055
MYCN	PURA	0.0005706355441361666
DNMT1	PRSS35	0.0005706293159164488
CENPK	HDAC9	0.0005706080701202154
CUX1	CYP26A1	0.0005706031224690378
DNMT1	TRIM27	0.000570598233025521
EHMT2	ESRRG	0.000570518895983696
EGF	ELOVL2	0.0005705105140805244
MAFG	MAP4K3	0.0005705050425603986
GRHL2	HLA-DQB1	0.0005705044022761285
KAT7	SAMD3	0.0005704942159354687
SMAD5	NFYB	0.0005704694194719195
NONO	BAG3	0.0005704668001271784
PATZ1	ZNF585B	0.0005704522482119501
RAX2	NFIC	0.0005704486393369734
ASB4	AMIGO2	0.000570396427065134
SOX13	ATRX	0.0005703762290067971
POLR1A	MDM4	0.000570372212678194
NR0B1	TRIM33	0.0005703474744223058
GRHL1	MDM4	0.0005703115602955222
PPARA	ZNF518B	0.0005703107453882694
LIMD1	ESPL1	0.0005703047499991953
ELL2	DPF2	0.000570292177144438
ENO1	FAM89A	0.0005702871130779386
IRF1	E2F7	0.0005702860653400421
NR2C1	RAD51	0.0005702438065782189
POU2F1	KIF21A	0.0005702279158867896
TGFB1I1	ZNF587	0.0005702174385078251
TCEA1	CLDN10	0.0005702152848243713
ZFPM2	FUBP1	0.0005702016060240567
MEIS1	SOX4	0.0005701243062503636
STAT2	FAM188A	0.0005700802430510521
RNF19A	TBX20	0.0005700514302588999
NFKBIB	RUNX1	0.0005700443871319294
PARN	AIRE	0.000570043339394033
RNF19A	SYNE2	0.0005700350739061832
AFF4	ZEB1	0.0005699905450455844
VHL	ATP2B4	0.0005699616158381104
ARID3A	ERCC-00046	0.0005699445609934628
GATAD2A	ASB4	0.0005699009634554386
TMF1	DNMT3A	0.0005698937457054853
NFATC3	TGFB1	0.0005698739551007748
PRDM14	ITM2A	0.000569829368032515
ETS1	ERCC-00062	0.000569829368032515
GATA2	CALCOCO1	0.0005698173772543669
HLX	TTC27	0.0005698087043128908
NFKBIB	PCDH7	0.0005698020104318857
SF1	UNC5C	0.0005697885062545538
HIST1H1B	RPL17-C18ORF32	0.0005697793094441295
GATA3	CENPK	0.0005697698215954006
NKX3-1	PAM	0.0005697659798897803
DACH1	TADA1	0.0005697533488273621
ILF2	FST	0.0005697379820048809
POU2F2	WDR12	0.0005697350134141743
DAXX	ETV1	0.0005697316955775023
HOXB3	PBXIP1	0.0005697052692994475
LMX1B	DKK4	0.0005697014858014882
E2F3	SHOX	0.0005696910084225237
MAFG	TLR7	0.0005696682492271066
SMARCD3	EPCAM	0.0005696563166566193
MED16	KLHL24	0.0005696250009350479
KLF6	HOPX	0.0005696197040379047
TGFB1I1	SERPINE2	0.0005696139414794743
SMARCD3	CD200	0.000569558993447572
SIRT1	NFIC	0.0005695518339052796
NR2C1	RIN2	0.0005695465370081365
POLR3E	ETV4	0.0005695456056855619
RXRG	RAB31	0.0005695453728549182
CBFA2T2	CLDN10	0.0005695355357602239
HOXB3	ATG4C	0.0005695327417925
FOXK1	E2F7	0.0005694919964298606
KHSRP	AFF1	0.0005694871069863439
MAFG	MANEA	0.0005694832652807236
REL	ZNF30	0.0005694794817827642
MAML3	DCAF6	0.0005694698193110526
CIITA	PARN	0.0005694151041097939
MED16	MBOAT1	0.0005694105057045817
PSIP1	ALCAM	0.0005694040446542203
TLE1	VAMP7	0.0005693880375474691
HNRNPK	ROR2	0.0005693748826161027
ESPL1	PTPRZ1	0.000569362542591989
ZNF589	ZIC3	0.0005693206330761313
ELL2	TRIM27	0.0005693020648323
AFF1	WWTR1	0.0005692553240805864
TBX3	VAMP7	0.0005692418199032545
KAT6A	GATA6	0.0005692291888408363
ZNF587	PRPS2	0.0005692184204235673
GTF2H2	HMGA1	0.0005691820406354964
ETV3	ERCC-00060	0.0005691724363714457
SUPT16H	SOX13	0.0005691215628758073
POU2F1	ETV1	0.0005691210390068591
NCOA6	PGR	0.0005691082333214581
LIN28A	PALLD	0.0005691021797247231
STAT3	NR0B1	0.0005690817488357425
SFPQ	ELL2	0.0005690691177733243
UHRF1	MRPS35	0.0005690681282430887
CEBPZ	PMP22	0.0005690243560820818
RNPS1	NOC3L	0.0005690021207556129
GATA2	WWP1	0.0005689949612133205
MECOM	LRRCC1	0.0005689840181730688
DNMT3A	FN1	0.0005689802928827703
LIMD1	BLM	0.0005689787212759256
RBMX	MYBL2	0.0005689718527719378
FUBP1	SEMA6D	0.000568971736356616
ANKRD1	FER	0.0005689685349352658
PLAGL1	EPB41L3	0.000568967720028013
MITF	HNRNPK	0.0005689507815986872
CEBPZ	REL	0.0005689469981007278
DEK	RAI14	0.0005688986857421696
APEX1	ZHX3	0.0005688926903530955
TRIP11	ELL2	0.0005688925739377737
RARG	CIITA	0.0005688680685125291
H1F0	AMIGO2	0.0005688660312443972
GSC	AR	0.0005688542732968926
ASH2L	ZBTB38	0.0005688485107384622
ZBTB38	TCEA1	0.0005688367527909577
TLE3	KLHL4	0.0005688176024705172
GATA3	TMF1	0.000568810966797173
HOXB6	ITPR2	0.0005687896045856178
EGR1	TFAP2A	0.0005687440861947834
DDX54	PENK	0.0005687274388037622
GATA6	LUM	0.0005687262746505439
ZNF160	SALL2	0.0005687236553058028
DAB2	PARP1	0.0005686790682375431
UPF1	PAM	0.000568668358027935
PGR	VAMP7	0.0005686618969775736
ASB4	TBC1D4	0.0005686349468305707
LMO2	MEPE	0.0005685794749297202
TP53	APOBEC3C	0.0005685709184035659
PAWR	FLRT2	0.0005685509531758726
PSMD9	MYOF	0.0005685342475771904
ASH2L	CITED2	0.000568513001780957
ARID3A	ZHX3	0.0005684956558980048
MCM4	SORL1	0.000568488088902086
TRIM33	NR0B1	0.0005684797069989145
ZFPM2	MED14	0.0005684730131179094
DNMT3A	PDLIM3	0.0005684576462954283
GATAD2A	ELOVL2	0.000568455143366009
CHAF1A	NFYB	0.0005684455973096192
ARID4B	FAM46A	0.0005684319185093045
ETS1	SEMA3E	0.0005684305797331035
TAF1L	KHSRP	0.0005684077623300254
HLX	GATA3	0.0005684027564711869
ENO1	SENP7	0.0005683956551365554
MEF2D	AFF1	0.0005683726631104946
SOX5	MRS2	0.0005683671915903687
CUX1	MBOAT1	0.000568336108699441
HIF1A	HLX	0.0005683321505784988
MEIS1	HIF1A	0.0005683268536813557
VHL	ZNF142	0.000568307819776237
NCOA6	DCAF6	0.0005682889022864401
NFKBIA	DDX54	0.0005682841292582452
TRIM22	OXTR	0.0005682703922502697
CDCA7L	NLGN4X	0.0005682467017322779
HOXB7	RBBP4	0.0005682231276296079
POU2AF1	ANKRD28	0.000568222370930016
RBM14	TNC	0.0005681836628355086
TLE3	ERCC6L	0.0005681796465069056
RNF14	PATZ1	0.0005681249313056469
FOXF1	TEAD4	0.0005681229522451758
POLR2H	SLCO2A1	0.000568092567846179
SOX7	DEK	0.0005680895410478115
ZIC3	KLHL12	0.0005680822650901973
IFI16	TLR7	0.0005680526955984533
GRHL2	DACH1	0.0005680511239916086
ATRX	GDAP1	0.0005680318572558463
HCFC1	RSPO3	0.0005680304602719843
MECOM	PLP1	0.0005680270842276514
TCF4	JMJD1C	0.0005680198082700372
CSDE1	CTNNB1	0.0005679848836734891
UPF2	MEF2D	0.0005679826717823744
CREB3L4	EGF	0.0005679440801031888
NFIC	CPVL	0.0005679351161234081
PAWR	ATP11B	0.0005678769084624946
TGFB1I1	MXD4	0.0005678707384504378
NFYB	RAB31	0.000567867245990783
PDGFA	PPARA	0.0005678540910594165
PARP1	ERCC-00053	0.0005678520537912846
SFPQ	NEDD4	0.0005678353481926024
ZFHX3	CIITA	0.000567834242247045
POU2F2	MRS2	0.0005678312154486775
SNRPD1	ZBTB10	0.000567824172321707
ZNF202	CEP55	0.0005678209709003568
MAFG	CD200	0.0005678119487129152
RARG	ZNF24	0.0005677998997271061
MYBBP1A	MXD4	0.0005677966400980949
CREB3L4	PPARA	0.0005677852896042168
DPF2	POLR2I	0.0005677848239429295
HLX	LEF1	0.0005677292356267571
ARID4B	B4GALT4	0.0005677090375684202
ZNF764	NR3C1	0.0005676959990523756
SOX17	FLI1	0.000567679526284337
CREB3L4	MYOCD	0.0005676671862602234
TCF19	GABRB2	0.0005676478613168001
TGFB1	GRHL2	0.0005676410510204732
ETV1	SEMA3E	0.0005676265573129058
ZNF398	SYNE2	0.0005676256841979921
EZH2	TLR7	0.0005676124710589647
POU2AF1	ALYREF	0.0005675493739545345
ZNF160	FAM89A	0.0005675260326825082
TLE2	PLCB4	0.0005674741696566343
NR2C1	ENC1	0.0005674709682352841
ZNF585B	NKX3-1	0.0005674625863321126
PPARGC1B	SYNC	0.0005674191634170711
IFI16	RSPO3	0.0005674072890542448
TGFB1I1	FOXN3	0.000567397684790194
SRSF6	WWTR1	0.000567357987165451
POU3F1	ERCC-00112	0.0005673555424436927
SP100	APOBEC3C	0.0005673534469678998
POLR1A	PNPLA8	0.000567348615732044
SETBP1	RTKN2	0.0005673413979820907
KLF6	RBM14	0.0005673362175002694
NFYB	GLIPR2	0.0005673240520991385
MITF	DRAM2	0.0005673235282301903
MCM4	HAND2	0.0005673228297382593
CEBPZ	AFF4	0.0005673143896274269
TLE3	B3GNT5	0.00056728400522843
ILF2	GLRX	0.0005672218394465744
SATB2	TDRD7	0.0005672217812389135
ZFPM2	RFXANK	0.000567197275813669
SFPQ	HOXB4	0.0005671658436767757
POLR2K	POLR2F	0.0005671597318723798
ESPL1	KLHL12	0.0005671421531587839
HOXB7	PPARA	0.0005671387771144509
HDAC9	WWP1	0.0005671281833201647
PER3	ERCC-00044	0.000567127310205251
RNF14	NR0B1	0.0005671121762134135
LEF1	SLITRK2	0.000567111186683178
APC	CRABP2	0.0005671079270541668
CTBP1	FOXN3	0.0005670698592439294
ZNF764	POLR1C	0.0005670672981068492
MYOCD	DRAM2	0.0005670510581694543
TEAD4	GATM	0.0005670379032380879
TAF1L	POLR2A	0.0005670320824719965
OTX2	TEAD1	0.0005670271930284798
E2F7	APLNR	0.0005669921520166099
ID1	TGFBR3	0.00056698068510741
ASH2L	LUM	0.0005669771926477551
PSIP1	DDX54	0.0005669482052326202
NFIB	ASB9	0.000566946342587471
HLX	DSCC1	0.0005669314996339381
POU2AF1	LGR4	0.0005669224774464965
NPM1	KRCC1	0.0005668799858540297
HIF1A	ELK3	0.0005668598460033536
NRIP1	UNC5C	0.0005668544326908886
DNMT1	TGFB1I1	0.0005668489029631019
BRWD1	MAP3K2	0.0005668305675499141
DNAJC2	ESRRG	0.0005667982040904462
TFE3	ERCC-00025	0.0005667661898769438
YAF2	TMEM47	0.0005667651421390474
DAB2	GLRX	0.000566747272387147
NFATC1	SALL3	0.0005667397635988891
HDAC9	ASXL1	0.0005667003570124507
BHLHE40	TFAP4	0.0005666978540830314
ZNF160	GATA4	0.0005666973302140832
HOXB2	KLHL6	0.0005666726501658559
GRHL2	ASB4	0.0005666618817485869
TCF7L1	RTKN2	0.0005666359211318195
SNAPC4	SLITRK2	0.0005666330107487738
WWP1	TLE1	0.0005666270735673606
POU2AF1	GLMN	0.000566624104976654
RNPS1	FBN1	0.000566622125916183
CDCA7L	MYBL2	0.0005666140932589769
HMGA1	ZBTB38	0.0005666082724928856
PRDM14	KHSRP	0.000566599948797375
RNF19A	KDM6A	0.0005665859789587557
POLR2F	PLSCR4	0.0005665701464749873
ETS1	CDC20	0.0005665699136443436
SAP18	CIITA	0.0005665475036948919
NAA15	ZBTB38	0.0005665209610015154
NKX3-1	DAAM1	0.000566511822398752
KLF6	ATG4C	0.0005664993659593165
TEAD4	CD48	0.0005664973868988454
CUX1	MCCC1	0.0005664800410158932
FOXD3	ERCC-00136	0.0005664661293849349
ZNF585B	NCAM1	0.0005664657219313085
MCM2	RBFOX2	0.0005664374330081046
HIF3A	FAM188A	0.0005664294003508985
WDR5	ARID4B	0.0005664124619215727
MEIS1	PLAGL2	0.0005663863848894835
LMX1B	SLC39A8	0.0005663788761012256
FXR1	FUS	0.000566374568734318
RBFOX2	ST3GAL6	0.0005663617630489171
MYOCD	NDUFC2-KCTD14	0.0005663572810590267
SMARCD3	ZNF516	0.0005663564661517739
PSMD9	KLHL28	0.0005663474439643323
EGR1	POLR2K	0.0005663405172526836
TAF1L	RBBP4	0.000566312693990767
HOXB7	ESRRG	0.0005662841722369194
POU2F1	WDFY1	0.0005662533803842962
SRSF1	TSPAN12	0.0005662482581101358
ARID3A	RNF19A	0.0005662265466526151
DNMT3B	SOX5	0.0005662259645760059
NFIA	TP53	0.0005662114708684385
SOX17	POLR3E	0.0005661704344674945
TRIM25	ZIC3	0.0005661616451106966
SRSF6	MAP3K2	0.0005661500617861748
NONO	GTF2H2	0.000566137779969722
STAT3	ELMOD2	0.0005661351606249809
IRF1	ANKRD13C	0.0005661348113790154
NR3C1	SOX7	0.0005661143804900348
RBMX	NUAK1	0.0005660941824316978
PHF21A	RFC3	0.0005660814931616187
ZBTB38	CEP290	0.000566066475585103
NKX3-1	QPCT	0.000566019443795085
ANKRD1	STAT2	0.0005660158931277692
SUPT7L	KIF15	0.0005660132155753672
SPIB	COL1A2	0.0005659672897309065
POU3F1	CASD1	0.0005659132148139179
GTF3C4	WDHD1	0.000565900350920856
ASH2L	ANKRD6	0.0005658940644934773
PPARA	SERHL2	0.0005658773588947952
NANOG	KIAA1109	0.0005658773588947952
CBX3	MYCT1	0.0005658730515278876
HDAC9	OTX2	0.00056585727725178
MYBL2	TFAP4	0.0005658542504534125
MED16	NANOG	0.0005658438894897699
HAND2	CITED2	0.0005658206064254045
ID1	ZFPM2	0.0005657746223732829
ZNF585B	IFI16	0.0005657735164277256
MED14	ERCC-00108	0.0005657508154399693
ASH2L	WDFY1	0.0005657489527948201
PARP1	DNAJC2	0.0005657363217324018
MYOCD	UPF2	0.0005657277652062476
CRABP2	KLF8	0.0005657267174683511
TEAD4	MIA3	0.0005657181027345359
UPF2	BTBD10	0.0005657054716721177
CIITA	CRABP2	0.0005657031433656812
SRSF10	MAMLD1	0.0005657011060975492
SOX7	RBPJ	0.0005656678695231676
RUVBL1	PTMA	0.000565628579352051
FLI1	MAGI3	0.0005656125722452998
POLR1A	DPYSL3	0.0005656013381667435
NCOA6	SOX13	0.0005655979621224105
PSMD9	LGR5	0.0005655759596265852
EHMT2	PHLDB2	0.0005655642598867416
ARID3A	KLF5	0.0005655479617416859
KAT7	STIM2	0.00056554313050583
ETV4	GLMN	0.0005655412678606808
ZNF160	FAM188A	0.0005655309651046991
CDCA7L	ERCC-00025	0.0005655197892338037
GRHL2	SMG6	0.0005655179847963154
PSMD9	PDLIM3	0.0005655154236592352
ELL2	ZFP42	0.0005655089044012129
SOX7	CNTRL	0.0005654988344758749
HNRNPAB	RXRG	0.0005654965643770993
RBFOX2	POLR2I	0.0005654620472341776
PSMD9	KRCC1	0.0005654549458995461
SKIL	GNG11	0.0005654200213029981
PPARGC1B	FBXO28	0.0005653435364365578
PPARGC1B	ESRP1	0.00056532520102337
ASH2L	ZNF488	0.0005653118714690208
ARID4B	EPHA4	0.0005652824183925986
ASB4	ERCC6L	0.0005652805557474494
TLE3	ATP2B4	0.0005652669933624566
TEAD4	PALLD	0.000565266702324152
TRAF6	GSC	0.0005652340478263795
MLLT6	SMARCC1	0.0005652232212014496
YAF2	PELI2	0.0005651969695463777
NFKBIA	LEF1	0.0005651951069012284
PBX1	RND3	0.0005651757819578052
CHAF1A	PRSS35	0.0005651717656292021
LMO2	FAM188A	0.000565167109016329
CENPK	ZKSCAN1	0.0005651569226756692
RXRG	TRIP6	0.0005651231040246785
POLR1A	DAB2	0.0005651092506013811
SKIL	SEMA6A	0.0005650993552990258
SP100	FZD5	0.0005650825332850218
LIN28A	C4ORF46	0.0005650680977851152
KLF6	SIRT1	0.0005650356179103255
DPF2	KAT6A	0.0005650328239426017
SSB	HOXB2	0.0005649210070259869
SOX13	PAM	0.0005648478982038796
NFATC1	AIRE	0.0005648406804539263
ETV1	NUAK1	0.0005648254882544279
OTX2	AEBP1	0.0005648204241879284
CTBP1	SH3BGRL2	0.0005648115766234696
BCLAF1	PLK2	0.0005648022051900625
TRIP6	KAT7	0.000564801855944097
NFATC1	MYOCD	0.0005647740326821804
SRSF10	GLDC	0.0005647616926580667
ESRRG	COLEC12	0.0005647465004585683
UBTF	PAWR	0.0005647403886541724
KHDRBS2	ARID4B	0.000564735964871943
ZBTB38	KLHL12	0.000564712390769273
ZEB1	RAX2	0.0005647050566039979
MLLT6	TP53INP1	0.0005646958597935736
BRWD1	HOXB2	0.0005646638455800712
AR	MFAP4	0.0005646301433444023
ISL1	SLC46A3	0.0005646152421832085
TFE3	GSC	0.0005645789206027985
APC	TLR7	0.0005645689670927823
MAFF	CAMK2D	0.0005645527271553874
CREB3L4	HLA-DRB1	0.0005645502242259681
SOX13	TRIP11	0.000564528803806752
ARNT2	CXXC1	0.0005645225755870342
APEX1	MALT1	0.000564516638405621
UBTF	SPP1	0.0005645042401738465
EHMT2	THY1	0.000564476998988539
GATA4	SHOX	0.0005644728662446141
TRIP13	REV3L	0.000564468209631741
APC	PFKFB2	0.0005644434131681919
ELL2	SLC35F1	0.0005644337506964803
RBFOX2	HNRNPD	0.000564389571081847
HNRNPD	MLL3	0.0005643824115395546
SAP18	MPHOSPH9	0.0005643320619128644
PURA	STK38L	0.0005643276963382959
GATA3	TMEM38B	0.0005642968462780118
CREB3L4	KLF8	0.0005642944015562534
RNF14	TADA1	0.0005642881151288748
DEK	LGALSL	0.0005642701289616525
SUPT16H	NFYB	0.0005642506876029074
ZKSCAN1	NCAPG	0.0005642215837724507
CTNNB1	KAT7	0.0005641929456032813
TMF1	RPE	0.0005641638417728245
SNAPC3	ESCO2	0.0005641205934807658
PER3	ERCC-00112	0.0005641138995997608
SMAD6	MYOF	0.0005640918388962746
PARP1	RIPPLY1	0.0005640760064125061
NR2C1	MCC	0.0005640715826302767
ESRRG	MKI67IP	0.0005640694871544838
CREB3L4	BUB1B	0.000564044457860291
ALYREF	ZIC2	0.0005640055169351399
PA2G4	COMMD10	0.0005639773444272578
ZNF585B	ZNF142	0.0005639635492116213
TBX3	ZFPM2	0.0005639505106955767
ZNF764	RIOK1	0.0005639317678287625
ZKSCAN1	ZFHX3	0.0005639203591272235
PRDM1	CBX3	0.0005638887523673475
HIST1H1B	CCDC82	0.00056388636585325
ISL1	RUVBL1	0.0005638572038151324
ASH2L	ZNF219	0.0005638445727527142
SRSF3	KLF6	0.000563834561035037
ZNF589	ASB4	0.0005638341535814106
SMARCD1	ESRRG	0.0005638335715048015
TGFB1I1	KAT6A	0.0005638237344101071
ZFHX3	LGR5	0.000563803652767092
SMARCD3	TDP2	0.0005637869471684098
MEIS1	PLAU	0.0005637746653519571
SOX17	MED16	0.0005637730355374515
ZNF471	GSC	0.0005637695430777967
SMARCD1	HAS2	0.0005637421272695065
SMARCD1	NCAPG	0.0005637093563564122
ARID3A	MANEA	0.0005636912537738681
WWP1	YAF2	0.000563690671697259
KAT6A	PSMD9	0.0005636668065562844
HOXB3	RFXANK	0.0005636423593387008
SUPT7L	DEK	0.0005636370042338967
NFIC	POLR2D	0.0005635993438772857
NR3C1	MAMLD1	0.0005635925335809588
TGFB1I1	VASH2	0.0005635918932966888
